ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_619,Eukaryota,Chordata,Actinopteri,Gadiformes,NA,NA,NA
ASV_62,Eukaryota,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,Chiridota laevis
ASV_620,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_621,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,NA
ASV_623,Eukaryota,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinoma,Lucinoma borealis
ASV_624,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_625,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,NA
ASV_626,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_627,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_628,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_629,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_63,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Dotidae,NA,NA
ASV_630,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_631,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_632,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia pacifica
ASV_633,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_634,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_635,Eukaryota,Mollusca,Bivalvia,Myida,NA,NA,NA
ASV_636,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_637,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis pugetana
ASV_639,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Leptocottus,Leptocottus armatus
ASV_64,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_640,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,NA,NA
ASV_641,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_642,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,NA,NA
ASV_643,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_644,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_645,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,NA
ASV_647,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_648,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_649,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,NA
ASV_65,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Aplysiopsis,Aplysiopsis enteromorphae
ASV_650,Eukaryota,Arthropoda,Malacostraca,Decapoda,Callianassidae,Neotrypaea,Neotrypaea gigas
ASV_651,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_652,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_653,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_655,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA
ASV_656,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_657,Eukaryota,Mollusca,Bivalvia,Cardiida,Cardiidae,Frigidocardium,NA
ASV_658,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_659,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_66,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_660,Eukaryota,Arthropoda,Malacostraca,Mysida,Mysidae,NA,NA
ASV_661,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_663,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,Gattyana cf_ cirrhosa BCG_2017
ASV_664,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,NA,NA
ASV_665,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_666,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_667,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_668,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_669,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_67,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Alderia,NA
ASV_670,Eukaryota,Arthropoda,Insecta,Coleoptera,Hydrophilidae,NA,NA
ASV_671,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,NA
ASV_672,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_673,Eukaryota,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,Eukrohnia hamata
ASV_674,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii
ASV_675,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_677,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_678,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_679,Eukaryota,Rotifera,Eurotatoria,Ploima,Synchaetidae,NA,NA
ASV_68,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_680,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_681,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_682,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_683,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,Diaphanidae,Diaphana,Diaphana minuta
ASV_684,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_685,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,Heptacarpus brevirostris
ASV_687,Eukaryota,Nemertea,Palaeonemertea,Carinomidae__o,NA,NA,NA
ASV_688,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA
ASV_689,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_69,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Coryphella,Coryphella verrucosa
ASV_690,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_691,Eukaryota,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena polymorpha
ASV_692,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_693,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,NA
ASV_694,Eukaryota,Mollusca,Gastropoda,Acteonidae__o,NA,NA,NA
ASV_695,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_696,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_697,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_698,Eukaryota,Arthropoda,Malacostraca,Decapoda,Callianassidae,Neotrypaea,Neotrypaea gigas
ASV_699,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_7,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_70,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_700,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_701,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_702,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Stiliger,Stiliger fuscovittatus
ASV_703,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,NA
ASV_704,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_705,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_706,Eukaryota,Chordata,Actinopteri,Perciformes,Liparidae,Liparis,NA
ASV_707,Eukaryota,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
ASV_71,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_710,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_711,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,NA,NA
ASV_712,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_713,Eukaryota,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Oregonia,Oregonia gracilis
ASV_714,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,Pseudopolydora paucibranchiata
ASV_715,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_716,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA
ASV_717,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_719,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_72,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Nassariidae,NA,NA
ASV_720,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_721,Eukaryota,Hemichordata,Enteropneusta,Ptychoderidae__o,Ptychoderidae,Glossobalanus,Glossobalanus berkeleyi
ASV_722,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_723,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_724,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_725,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_727,Eukaryota,Mollusca,Bivalvia,Galeommatida,Kelliidae,NA,NA
ASV_728,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_729,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_730,Eukaryota,Mollusca,Gastropoda,NA,NA,NA,NA
ASV_731,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_732,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_733,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_734,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Peltodoris,Peltodoris nobilis
ASV_735,Eukaryota,Arthropoda,Insecta,Coleoptera,NA,NA,NA
ASV_736,Eukaryota,Arthropoda,Malacostraca,Decapoda,Axiidae,Leonardsaxius,Leonardsaxius amurensis
ASV_737,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Spirontocaris,Spirontocaris holmesi
ASV_739,Eukaryota,Mollusca,Bivalvia,Galeommatida,Kelliidae,NA,NA
ASV_74,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_740,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_741,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_742,Eukaryota,Mollusca,Bivalvia,Cardiida,Tellinidae,NA,NA
ASV_743,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Cerebratulidae,NA,NA
ASV_744,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_745,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_746,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_747,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,NA
ASV_749,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,Haminoea vesicula
ASV_75,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_750,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,NA
ASV_751,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_752,Eukaryota,Annelida,Polychaeta,Spionida,Trochochaetidae,Trochochaeta,NA
ASV_753,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_754,Eukaryota,Arthropoda,Insecta,Coleoptera,Hydrophilidae,NA,NA
ASV_755,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_756,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,NA
ASV_757,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos
ASV_758,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_759,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_76,Eukaryota,Chordata,Actinopteri,NA,NA,NA,NA
ASV_760,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_761,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Cerebratulidae,NA,NA
ASV_764,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_765,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Dipolydora,NA
ASV_766,Eukaryota,Nemertea,Enopla,Monostilifera,NA,NA,NA
ASV_767,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_768,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_769,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_77,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Coryphella,Coryphella verrucosa
ASV_770,Eukaryota,Annelida,Polychaeta,Phyllodocida,Goniadidae,Glycinde,Glycinde armigera
ASV_771,Eukaryota,Annelida,Polychaeta,NA,NA,NA,NA
ASV_772,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Artedius,Artedius harringtoni
ASV_773,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_774,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_775,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_776,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_777,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Spirontocaris,Spirontocaris arcuata
ASV_778,Eukaryota,Nemertea,Palaeonemertea,Tubulanidae__o,Tubulanidae,Tubulanus,Tubulanus sexlineatus
ASV_779,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,NA
ASV_78,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,NA
ASV_780,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,NA
ASV_781,Eukaryota,Arthropoda,Malacostraca,Mysida,NA,NA,NA
ASV_783,Eukaryota,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA
ASV_784,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_785,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_786,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,Pandalus danae
ASV_787,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_79,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_790,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nereididae,NA,NA
ASV_792,Eukaryota,Arthropoda,Insecta,Coleoptera,NA,NA,NA
ASV_793,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_794,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_795,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_796,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Corambe,Corambe steinbergae
ASV_797,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_798,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_799,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,NA,NA
ASV_8,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_80,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_800,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_802,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_803,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_804,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_805,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_806,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_807,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,NA,NA
ASV_808,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,NA,NA,NA
ASV_809,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_81,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_810,Eukaryota,Annelida,Polychaeta,Sabellida,NA,NA,NA
ASV_811,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
ASV_812,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,NA
ASV_813,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,Hediste diadroma
ASV_814,Eukaryota,Entoprocta,Loxosomatidae__o__c,Loxosomatidae__o,Loxosomatidae,NA,NA
ASV_815,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Heptacarpus,NA
ASV_816,Eukaryota,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,NA
ASV_817,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_819,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_82,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Lacunidae,Lacuna,Lacuna vincta
ASV_820,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,Mytilus trossulus
ASV_821,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_822,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_823,Eukaryota,Rotifera,Eurotatoria,Ploima,Synchaetidae,NA,NA
ASV_824,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_825,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa inermis
ASV_827,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Maculaura,Maculaura alaskensis
ASV_829,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_83,Eukaryota,Arthropoda,Hexanauplia,Sessilia,Balanidae,Balanus,Balanus glandula
ASV_830,Eukaryota,Annelida,Polychaeta,NA,NA,NA,NA
ASV_831,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA
ASV_832,Eukaryota,Mollusca,Gastropoda,NA,NA,NA,NA
ASV_833,Eukaryota,Nemertea,Palaeonemertea,Carinomidae__o,NA,NA,NA
ASV_834,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_835,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Boccardia,NA
ASV_836,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_837,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,NA,NA,NA
ASV_838,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,NA,NA,NA
ASV_839,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_842,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_844,Eukaryota,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
ASV_845,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,Eunoe nodosa
ASV_846,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,NA
ASV_847,Eukaryota,Mollusca,Gastropoda,Peltospiridae__o,NA,NA,NA
ASV_848,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,NA
ASV_849,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster brevispinus
ASV_85,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne nordmanni
ASV_850,Eukaryota,Annelida,Polychaeta,Phyllodocida,Syllidae,Proceraea,Proceraea okadai
ASV_851,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,NA
ASV_853,Eukaryota,Streptophyta,Magnoliopsida,Solanales,NA,NA,NA
ASV_855,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
ASV_856,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Phacellophora,Phacellophora camtschatica
ASV_857,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_858,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Cerebratulidae,Cerebratulus,Cerebratulus herculeus
ASV_859,Eukaryota,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia foliolata
ASV_86,Eukaryota,Mollusca,Gastropoda,Hermaeidae__o,Hermaeidae,NA,NA
ASV_860,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA
ASV_861,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_862,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,NA,NA,NA
ASV_863,Eukaryota,Arthropoda,Malacostraca,Decapoda,Paguridae,Discorsopagurus,Discorsopagurus schmitti
ASV_864,Eukaryota,Nemertea,Palaeonemertea,Carinomidae__o,Carinomidae,Carinoma,Carinoma hamanako
ASV_866,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Conidae,NA,NA
ASV_867,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia pacifica
ASV_868,Eukaryota,Arthropoda,Malacostraca,NA,NA,NA,NA
ASV_87,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_870,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,NA,NA
ASV_871,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_872,Eukaryota,Mollusca,Gastropoda,NA,NA,NA,NA
ASV_873,Eukaryota,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ASV_874,Eukaryota,Mollusca,Bivalvia,Myida,Xylophagaidae,Xylophaga,Xylophaga washingtona
ASV_875,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_877,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Boccardiella,NA
ASV_878,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,NA
ASV_879,Eukaryota,Rotifera,Eurotatoria,Ploima,Synchaetidae,NA,NA
ASV_88,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_880,Eukaryota,Mollusca,Bivalvia,Cardiida,Cardiidae,Clinocardium,Clinocardium nuttallii
ASV_881,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema pseudocostatum
ASV_882,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Lineus,Lineus flavescens
ASV_883,Eukaryota,Mollusca,Bivalvia,Venerida,Veneridae,Humilaria,Humilaria kennerleyi
ASV_884,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,NA,NA,NA
ASV_885,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis pugetana
ASV_887,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_889,Eukaryota,Annelida,Polychaeta,Phyllodocida,Glyceridae,NA,NA
ASV_89,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_890,Eukaryota,Arthropoda,Hexanauplia,NA,NA,NA,NA
ASV_891,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_892,Eukaryota,Arthropoda,Malacostraca,Decapoda,Alpheidae,Betaeus,NA
ASV_894,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos
ASV_895,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,NA
ASV_896,Eukaryota,Annelida,Polychaeta,Phyllodocida,Hesionidae,Neogyptis,Neogyptis julii
ASV_897,Eukaryota,Annelida,Polychaeta,Opheliidae__o,Opheliidae,Armandia,Armandia brevis
ASV_898,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte,Hippolyte clarki
ASV_9,Eukaryota,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
ASV_900,Eukaryota,Platyhelminthes,Rhabditophora,Polycladida,Notocomplanidae,NA,NA
ASV_901,Eukaryota,Platyhelminthes,Rhabditophora,Polycladida,NA,NA,NA
ASV_904,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Cerebratulidae,NA,NA
