x	MP_1804_P12_Ve	MP_1804_P12_Ob	MP_1804_P8_Ob	MP_1807_P12_Ob	MP_1807_P12_Ve	MP_1807_P22_Ve	MP_1807_P22_Ob	MP_1807_P28_Ve	MP_1807_P28_Ob	MP_1807_P38_Ve	MP_1807_P4_Ob	MP_1807_P4_Ve	MP_1804_P22_Ve	MP_1807_P402_Ve	MP_1807_P402_Ob	MP_1807_P8_Ve	MP_1807_P8_Ob	MP_1809_P12_Ve	MP_1809_P12_Ob	MP_1809_P22_Ve	MP_1809_P22_Ob	MP_1809_P28_Ve	MP_1809_P28_Ob	MP_1809_P38_Ve	MP_1809_P38_Ob	MP_1809_P4_Ve	MP_1804_P22_Ob	MP_1809_P4_Ob	MP_1809_P402_Ve	MP_1809_P402_Ob	MP_1809_P8_Ve	MP_1809_P8_Ob	MP_1904_P12_Ve	MP_1904_P12_Ob	MP_1904_P22_Ve	MP_1904_P22_Ob	MP_1804_P28_Ve	MP_1904_P28_Ve	MP_1904_P28_Ob	MP_1904_P38_Ve	MP_1904_P38_Ob	MP_1904_P4_Ve	MP_1904_P4_Ob	MP_1904_P402_Ve	MP_1904_P402_Ob	MP_1904_P8_Ve	MP_1904_P8_Ob	MP_1804_P28_Ob	MP_1907_P12_Ve	MP_1907_P22_Ve	MP_1907_P22_Ob	MP_1907_P28_Ve	MP_1907_P28_Ob	MP_1907_P38_Ve	MP_1907_P38_Ob	MP_1804_P38_Ve	MP_1907_P4_Ve	MP_1907_P4_Ob	MP_1907_P402_Ve	MP_1907_P402_Ob	MP_1907_P8_Ve	MP_1907_P8_Ob	MP_1909_P12_Ve	MP_1909_P12_Ob	MP_1909_P22_Ve	MP_1909_P22_Ob	MP_1909_P28_Ve	MP_1909_P28_Ob	MP_1909_P38_Ve	MP_1909_P38_Ob	MP_1909_P4_Ve	MP_1804_P38_Ob	MP_1909_P4_Ob	MP_1909_P402_Ve	MP_1909_P402_Ob	MP_1909_P8_Ve	MP_1909_P8_Ob	MP_2007_P12_Ve	MP_2007_P12_Ob	MP_2007_P22_Ve	MP_2007_P28_Ve	MP_2007_P28_Ob	MP_2007_P38_Ve	MP_1804_P4_Ve	MP_2007_P38_Ob	MP_2007_P4_Ve	MP_2007_P4_Ob	MP_2007_P402_Ve	MP_2007_P402_Ob	MP_2007_P8_Ve	MP_2007_P8_Ob	MP_2010_P105_Ve	MP_2010_P105_Ob	MP_2010_P123_Ve	MP_1804_P4_Ob	MP_2010_P123_Ob	MP_2010_P132_Ve	MP_2010_P132_Ob	MP_2010_P136_Ve	MP_2010_P136_Ob	MP_2010_P22_Ve	MP_2010_P22_Ob	MP_2010_P28_Ve	MP_2010_P28_Ob	MP_2010_P381_Ve	MP_1804_P402_Ve	MP_2010_P381_Ob	MP_2010_P7_Ve	MP_2010_P7_Ob	MP_2009_P12_Ve	MP_2009_P12_Ob	MP_2009_P22_Ve	MP_2009_P22_Ob	MP_2009_P28_Ve	MP_2009_P28_Ob	MP_2009_P38_Ve	MP_2009_P38_Ob	MP_2009_P4_Ve	MP_2009_P4_Ob	MP_2009_P402_Ve	MP_2009_P402_Ob	MP_2009_P8_Ve	MP_1804_P402_Ob	MP_2009_P8_Ob	MP_1804_P8_Ve
ASV_43	0.01288931	0	0	0	0.017920801	0.004015109	0	0.025198503	0	0.003924964	0.018290048	0.152602979	0.001480141	0.002795976	0	0	0.001402211	0.013914453	0.003122818	0.042145985	0	0.03719775	0.000397023	0.010977274	0	0.077526936	0	0.009576079	0.032257209	0	0.007035883	0	0.093302849	0.00142721	0.00145685	0	0.00391009	0.016680854	0	0.051153112	0	0.033014266	0.000311288	0.489469123	0.01327548	0.007732005	0	0	0.132912496	0.002790545	0	0.011769415	0	0.08379661	0	0.020775243	0.314836003	0.000528335	0.006581611	0.00063242	0	0	0.062613877	0	0.035048694	0	0.002601465	0	0.05878392	0	0.084566174	0.00502182	0.009563363	0.014213749	0	0.002872454	0.00889122	0.175874628	0.001505567	0.023495909	0.004937615	0	0.246176684	0	0	0.569164469	0.004709653	0.016500237	0.001378065	0.037776857	0	0.022450668	0	0.022804266	0	0.000369695	0.016255779	0	0.010263242	0	0.000852143	0.000260866	0.038940054	0	0.0373684	0.014740705	0.002062074	0.001195535	0	0.001357467	0	0.036655417	0.0029245	0.045079444	0	0.072405884	0	0.074790552	0.004622606	0.002179235	0	0.075378926	0.000549898	0.007421778	0
ASV_7012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002111228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_205	0	0	0	0	0	0	0	0	0	0	0	0	0.000493976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002913945	0	0	0	0	0	0	0	0	0	0	0	0	0.001509947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002582007	0	0	0	0.024148586	0	0	0	0	0	0	0	0	0	0	0	0	0.004985786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002532731	0	0	0	0	0
ASV_4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025107592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_40	0.040759762	0	0	0	0	0	0	0	0	0	0.005457348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035987403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028921242	0	0	0	0	0	0	0	0	0
ASV_37	0.07705124	0.025914116	0.018735711	0.149914621	0.555546713	0.408795731	0.016106362	2.368931658	0.655569864	0.817707944	0.055101238	0.058620377	0.014798553	0.326124712	0.073944713	4.412946797	0.262547824	0.117709286	0.005542715	1.539229021	0.267567691	3.427696701	0.312653914	0.945061223	0.1614253	0.169512125	0.001496691	0.078539774	0.165495173	0.01276162	3.610758598	0.556094982	0.215999793	0.127284758	0.015225828	0.053320357	0.081625414	1.146326373	0.436980691	0.644021746	0.099804142	0.270835775	0.080535868	0.652858959	0.280645954	0.39804235	0.366915513	0.101072655	0.131940795	0.17819145	0.162084738	3.990809893	1.94896212	1.003035509	0.265002304	0.764711343	0.076168721	0.068132801	0.121111699	0.031788631	3.759659252	0.235115441	0.041498097	0.012505797	0.076187644	0.011226114	0.417948745	0.202911205	1.599651432	0.073773267	0.02771131	0.489915316	0.003723616	0.004845046	0.002320025	1.145102751	0.903566797	0.089563006	0.114272235	0.408789657	2.288305756	1.029536463	1.443161211	0	0.690884669	0.028370325	0.059762988	0.10800318	0.116537865	4.82609073	0.908275763	0.013240845	0.010387685	0.037614286	0.009107655	0.028014071	0.045142634	0.010082828	0.151957216	0.034020211	0.491861008	0.306570001	2.505305309	1.502775046	0.020146777	0.17352123	0.010534768	0.488288399	0.44608069	0.020210053	0.013979688	0.50256751	0.102049961	4.803992479	1.754036038	1.949808112	0.570776503	0.392181251	0.301590279	0.005797075	0.002369313	1.986058835	0.030129013	1.00040896	0.204441139
ASV_272	0	0	0	0	0	0	0	0	0	0	0.001184783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000786064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001881451	0	0	0	0	0	0	0	0	0	0	0	0	0.001131709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002069495	0	0	0	0	0	0	0	0	0	0	0	0	0.165741828	0	0	0	0	0	0	0	0	0	0	0	0.000663872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006217055	0.004427739	0	0	0	0	0	0
ASV_2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149449	0	0	0	0	0	0	0	0	0	0	0.026687102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002955356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018179763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004663727	0	0	0	0	0	0	0	0	0	0	0.00893472	0	0	0.001010539	0	0	0.002496466	0	0.002657506	0.006160633	0	0	0	0	0	0	0	0.001689487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159796	0	0	0	0	0	0	0
ASV_204	0	0	0	0	0	0	0	0	0	0	0	0	0.005469664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003585874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_743	0	0	0	0	0	0	0	0	0	0	0	0.202473322	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02117517	0	0	0	0	0	0	0.013244221	0	0	0	0	0	0	0	0	0.003446185	0	0.056706688	0	0	0	0	0.001290937	0	0	0	0	0	0	0	0.077845616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013186887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331079	0	0	0	0	0	0	0	0	0	0	0	0.003055617	0	0	0	0	0	0	0
ASV_6263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03398e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1196	0	0	0	0	0	0.001555887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000508955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77483e-05	0	0	0	0	0
ASV_7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90172e-06	0	0	0	0	0
ASV_378	0	0	0	0	0.04428911	0	0	1.103340679	0.201890727	0	0	0	0	0	0	0	0	0.0284096	0.009433345	0	0	0.020340027	0.003490666	0.010377902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032244941	0	0	0	0	0	0	0	0	0	0.092057506	0.009023082	0	0	0.067109735	0.007887732	0	0	0	0	0	0	0	0.020770168	0	0	0	0	0	0.076658636	0	0	0.03878123	0	0	0	0	0	0.062837815	0	0	0	0	0.023411269	0	0	0.025452954	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003710081	0	0.004867627	0	0	0	0.0072961	0	0	0	0	0	0.033178828	0.017835028	0	0	0.01688975	0.012257724	0	0	0	0	0	0	0	0	0	0
ASV_1	0.041554284	0.002122886	0.005548936	0.016792314	0.084563049	0	0	4.228708158	3.687245035	0.127880626	0.123011185	0.559673445	0.026191957	0	0	0	0	0.330172109	0.513432484	0	0	1.59171589	0.298810755	0.827033298	0.533032354	0.294311825	0	2.890059365	0	0.026891869	0.419411146	0.086802281	0.095997527	0.007714156	0	0	2.698709624	2.192599145	2.43606502	0.095536037	0	0	0	0.361593015	0.028263463	0.055446904	0.077219329	2.053881393	0.415814481	0	0	1.702135252	0.935227239	0.16511638	0.036294256	0.237751088	0	0.009078867	0.03206135	0	0.018212286	0.007408155	1.204235579	1.146563289	0	0	1.287287536	0.912057911	3.099816378	0.567112437	0.071325938	0.192111644	0.057887269	1.041195501	0.061806444	0.054184686	0.071036684	0.382249171	1.26123512	0.023140345	2.954837343	0	0.026634477	0	0	0	0.106783744	0	0	0.048884828	0	0	0	0	0	0	0	0	0	0	0	0	3.06350006	1.267408878	0	0.036140556	0	0	0	0.647782659	0.465328728	0.025712328	0	5.579588967	2.2931357	0	0	1.009342973	2.242726625	0.10686002	0.021052492	0.168749437	0	0.011996552	0.060200168
ASV_703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008156576	0.063156295	0.027122918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004466679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000762699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7499e-06	0.006788417	0	0.004411424
ASV_795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052990347	0	0.021921897	0	0.013281371	0	0	0	0	0	0	0.061678463	0.047395162	0.013670938	0	0	0	0.062827726	0	0	0	0	0	0	0.004125559	0	0	0	0.006927668	0	0.486436029	0	0	0	0	0	0	0	0	0	0	0	0.051215224	0	0	0	0	0	0	0	0	0	0	0	0.01192434	0	0	0	0.002194818	0	0.052747546	0	0	0	0	0	0	0.017100289	0	0	0	0	0	0	0	0	0	0	0.004376835	0	0	0	0	0	0	0	0	0	0	0.020758036	0	0
ASV_5865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024203381	0	0	0	0	0	0	0	0	0	0	0.002859009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005280527	0	0	0	0	0	0	0	0	0	0	0	0
ASV_100	0	0.016505593	0.236608173	0.960832914	1.294691702	0.085790153	0.000265866	0.247568658	4.915388035	0.059010373	0.025269649	0.030684515	0.051506223	0.16691626	0.170843307	0.364568429	0.041175846	0.17139008	0.572307101	0.394609049	0.119741933	2.442739286	0.723066776	0.007184469	0.025528	0.009110326	0.614911225	0.057778994	0.137032644	0.041406002	0.696719371	0.464500771	0.014138327	0.885946682	0.009092636	0.051182414	0.04815772	0.05352109	0.864139507	0.123228613	0.04010436	0.012209946	0.005697119	0.004183573	1.027139045	0.312837725	0.45301188	0.088978264	0.581389063	0.15421422	1.117080915	3.750059984	3.599325101	0.098013351	0.193301431	0.006087204	0.059129395	0	0.059277221	0.056263166	0.164918126	0.106031882	0.174245945	1.078596552	0.074320411	0.253053645	0.640242957	0.363522881	1.272202583	0.012298392	0.010690156	0.195777544	0.001598873	0.006793585	0.009877121	0.447540383	0.864519224	1.709935677	0.361536637	0.14942822	1.712762997	0	0	0.010006078	0.09558305	0.03466628	0	0.131492791	0.13469443	0.443987224	0.27405482	0	0.004126089	0	0	0	0.177954653	0.004121363	0.023032397	0.062338096	0.062002695	0.039393582	0.570915812	1.141362714	0.607539627	0.004733168	0.197671703	0.214396355	0.344769822	0.526173001	0.245073703	0.029081025	0.011137331	1.816547865	0.719972505	0.098467946	0.038026203	0.05371438	0.242665151	0.008690247	0.005650928	0.292769277	0	0.471548712	0.017012166
ASV_1273	0	0	0	0	0	0	0	0.042189118	0	0	0	0	0	0	0	0	0	0	0.203977848	0	0.417892641	0	0.012617894	0	0.060225793	0	0	0	0	0	0	0.679273438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007331591	0	0	0	0	0	0	0.046229431	0.328473245	0	0.013651708	0	0.100599616	0	0	0	0	0	0.125839515	0	0	0	0	0.019333964	0	0	0	0.000703136	0	0	0	0	0	0	0	0	0	0	0	0.002899015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_54	0.004624849	0	0	0	0.025202077	0	0	0.197362977	0	0	0	0	0	0	0	0	0	0.007165975	0	0	0.010133682	0.167635915	0.016584618	0	0	0	0	0.020938196	0	0	0.012246079	0	0.00333984	0	0	0	0.036750136	0.006310681	0	0	0	0	0	0.078252449	0	0.010383817	0	0	0.061712156	0	0	0.658230905	0	0.021360248	0	0.011575806	0	0	0.020649951	0	0.020298949	0	0.040510325	0.035838041	0	0	0.020046317	0	0.138952938	0	0	0	0	0	0	0.010805364	0	0.024320885	0	0	0.128910083	0.09832035	0	0	0	0	0	0	0	0.036609331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056704672	0	0	0	0.24685315	0.089178629	0	0	0.018258904	0	0	0	0	0	0	0
ASV_6972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144842868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271841506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022008063	0	0	0	0	0	0	0	0	0	0	0	0.227776735	0.171913347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006471393	0.095067312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046133176	0	0	0	0	0	0	0	0	0.148913398	0	0	0	0	0	0	0	0	0	0	0	0	2.688714321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025014698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062468768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07334393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_90	0.315288904	0.037997505	0	0	0	0	0	0	0	0	0	0.75202156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004270503	0	0	0	0.141571263	0	0	0	0	0	0	0	0	0	0	0.296911797	0	0	0	0	0	0	0	0	0	0.033125642	0.014540703	0	0.055198403	0.106171126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023948528	0	0	0	0.001710206	0	0	0.018391309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07093037	0	0
ASV_5595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015348737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_785	0	0	0	0.12925602	0.082924145	0.006486067	0.004105449	0.00895322	0	0.500432807	3.005399288	0.213036466	0	0.231717104	0.427286694	0.331084484	0.066326891	0	0.023481536	0.027083012	0.180709608	0	0	0.010606479	0.019551741	0.203606498	0	0.376358457	0.006870429	0.008343858	0.002215746	0.037192118	0.000959847	0	0	0	0	0	0	0.000711783	0	0.059555335	0.062513016	0.015734834	0.102150566	0.027105487	0	0	0.020697674	0.086392112	0.0021964	0.001203482	0	0.122205951	0.128321593	0	0.261768471	0.335076227	0.990457503	0.472562385	0.239238487	0.006640158	0.007047176	0.044972851	0.124307841	0.001404772	0	0	0.308399412	0.006535167	0.069236199	0	0.073980666	0.033700846	0.078076313	0.067501003	0.58211085	0	0.128362739	0.098380265	0	0	0.054955273	0	0.093678294	0.748158209	0.489807061	0.134797215	0.336941654	0.021769248	0.022021863	0	0	0	0	0	0.001637967	0	0	0.012429871	0.001389384	0.014607513	0	0	0	0.002225349	0	0.007572033	0.018776412	0.017178523	0	0.016343257	0.011681232	0	0	0	0.032725692	0.016696541	0.311838343	0.025418064	0.01036131	0.144520757	0.033978525	0.062741984	0
ASV_127	0	0.09226959	0.196194582	0	0	0	0	0	0	0	0.190874579	0	0.064734808	0	0	0.074419615	0	0	0	0.042329928	0	0.015777832	0	0	0	0	0.003920661	0	0	0	0.051157942	0	0.062250366	0.752929415	0.097512793	0.226885649	0.097770943	0.17246357	1.062999993	0.161992393	0.028143135	0	0.027180213	0	0.013047059	0.082817622	0.103064244	0.02393107	0	0.002893291	0	0.00064309	0.239677788	0.023693018	0.061372394	0.040376489	0.029770137	0.032502133	0	0	0.279076367	0.006115522	0	0	0	0	0	0	0.021771358	0.005379943	0	0.056677628	0	0	0	0.011535172	0.293651172	0.136479318	0	0	0	0	0.006035484	0.010182951	0.084990825	0.037241364	0.034236863	0	0.2316054	0	0	0	0	0	0.000586705	0	0.035799978	0	0	0.024800388	0	0.007449901	0	0	0	0	0	0	0.021331839	0.000325477	0	0	0.011474695	0	0.041794777	0	0.133417781	0	0	0	0.003450039	0.28539655	0	0.592861792	0.333793009
ASV_47	0.0120303	0	8.596818871	0.104804025	0	0.081411519	0.0033754	0	0	0.07832803	0	0	0.420786414	0	0	0.135323613	0	0	0	0.007261946	0	0	0	0	0.030329252	0	0.38260082	0	0	0	0.007509124	0	0.009923249	0.133255565	2.802514973	2.800212815	0	0.212513869	0.533500577	0.087996391	0.173868921	0.009219388	0.015192012	0	0	0.093391541	0.048684907	0.072182731	0	0.138973528	0.0896374	0.061263898	0.077271077	0.064864264	0.260898442	0.03380089	0	0.00654832	0	0	0.163372825	0.024007355	0	0	0	0	0.011633156	0	0	0.053539391	0	0	0	0	0	0.004684541	0.08005806	0.011871136	0.285577948	0.086468912	0.004422644	0	0	0	0.04411839	0.144044544	0.307127408	0	0	0	0.011836175	0	0	0	0.011386846	0	0	0	0	0	0	0	0	0	0	0	0	0.010300065	0.018083959	0	0	0.045755687	0	0	0.061592859	0.003040518	0.008850011	0	0	0	0	0.004801313	0	0.222438589	5.084288735
